task,dataset,llm_summarizer,summarization_prompt,judging_llm,judging_prompt,metric,score,label
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot,gpt-4.1-mini,judge_zeroshot,Completeness,2,Poor
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot,gpt-4.1-mini,judge_zeroshot,Relevance,2,Poor
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Clarity,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Clarity,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Clarity,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,llama4,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Accuracy,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Completeness,1,Poor
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,LL0_1053_jm1,deepseek-r1:14b,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,llama4,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,llama4,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,llama4,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,gpt-4.1-mini,judge_zeroshot,Relevance,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,llama4,judge_zeroshot,Completeness,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,llama4,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,llama4,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,llama4,judge_zeroshot,Clarity,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,llama4,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,llama4,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,gpt-4.1-mini,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,gpt-4.1-mini,judge_zeroshot,Relevance,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,llama4,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,llama4,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,llama4,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,llama4,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,llama4,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,llama4,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Relevance,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Completeness,1,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,llama4,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,llama4,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,llama4,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,llama4,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,llama4,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Fair
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Fair
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,llama4,judge_zeroshot,Completeness,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,llama4,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,llama4,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,llama4,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,llama4,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,fewshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,llama4,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,llama4,judge_zeroshot,Completeness,2,Average
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,llama4,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_CoT,llama4,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_CoT,llama4,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_CoT,llama4,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_CoT,llama4,judge_zeroshot,Relevance,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
SEMISUPERVISED,SEMI_155_pokerhand_dataset,gpt-4.1-mini,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
